Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0127300020620000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300020620000043;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогипо ул.Кирова в р.п.Дубровка Дубровского районаБрянскойобласти;АДМИНИСТРАЦИЯ ДУБРОВСКОГО РАЙОНА;14.12.2020;4 431 362,77 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300020620000043;АДМИНИСТРАЦИЯ ДУБРОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ДУБРОВКААГРОПРОМДОРСТРОЙ """;;4 431 362,77;;;;;;
№ 0127300013120000652;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013120000652;Определение поставщика завершено;"Капитальный ремонт объекта: Благоустройство дворовой  территории многоквартирных  жилых домов (ул.Пушкина,19; пер.Волгоградский, 4) в Володарском  районе г.Брянска";БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;14.12.2020;3 374 841,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300013120000652;КОМИТЕТ ПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ БРЯНСКОЙ ГОРОДСКОЙ АДМИНИСТРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНС-СТРОЙ""";1 - Победитель;3 256 721,53;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР БРЯНСК СТРОЙ""";2 - Второй номер;3 273 595,74;;;;;;
№ 0127200000220006682;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220006682;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Советская в р.п. КлимовоБрянскойобласти (1 этап);УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;14.12.2020;17 085 482,10 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220006682;АДМИНИСТРАЦИЯ КЛИМОВСКОГО РАЙОНА БРЯНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;17 085 482,10;;;;;;
№ 0127300019320000087;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300019320000087;Определение поставщика завершено;Оказание услуг по зимнему содержаниюавтодорог, расположенных в Навлинском городском поселении Навлинского муниципального районаБрянскойобласти  на 2021 г.;АДМИНИСТРАЦИЯ НАВЛИНСКОГО РАЙОНАБРЯНСКОЙОБЛАСТИ;14.12.2020;781 494,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300019320000087;АДМИНИСТРАЦИЯ НАВЛИНСКОГО РАЙОНА БРЯНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;781 494,00;;;;;;
№ 0127300030220000075;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300030220000075;Определение поставщика завершено;Содержаниедорогобщего пользования  местного значения города СельцоБрянскойобласти в 2021 году;АДМИНИСТРАЦИЯ ГОРОДА СЕЛЬЦОБРЯНСКОЙОБЛАСТИ;11.12.2020;2 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300030220000075;АДМИНИСТРАЦИЯ ГОРОДА СЕЛЬЦО БРЯНСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМХОЗ""";;2 000 000,00;;;;;;
№ 0527600009120000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527600009120000020;Определение поставщика завершено;Капитальный ремонтавтодорогиул.Ленина в г.ДятьковоБрянскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ Г. ДЯТЬКОВО ""КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";11.12.2020;25 626 916,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0527600009120000020;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ Г. ДЯТЬКОВО ""КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНИ""";;25 626 916,80;;;;;;
№ 0127300004120000152;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300004120000152;Определение поставщика завершено;"Содержание автомобильныхдорогмуниципального образования ""Карачевский муниципальный район""Брянскойобласти на 2021 год";АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;11.12.2020;2 016 840,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300004120000152;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ КАРАЧЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ""КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";;2 016 840,00;;;;;;
№ 0527300000520000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527300000520000058;Определение поставщика завершено;Ремонт автомобильнойдорогипо пер. Наримановский в г. НовозыбковБрянскойобласти (I этап);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";10.12.2020;802 578,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0527300000520000058;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;802 578,00;;;;;;
№ 0527300000520000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527300000520000057;Определение поставщика отменено;Ремонт автомобильнойдорогипо ул. Чапаева (от ул. Первомайская до ул. Садовая) в г. НовозыбковБрянскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";09.12.2020;1 518 935,64 ₽;;;;;;;;;;;;;;
№ 0527300000520000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527300000520000056;Определение поставщика отменено;Ремонт автомобильнойдорогипо ул. Южная (от ул. Злынковская до ул. Комсомольская) в г. НовозыбковБрянскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";09.12.2020;11 054 287,20 ₽;;;;;;;;;;;;;;
№ 0527300000520000055;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527300000520000055;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Кубановская (от ул. Первомайская до ул. Воровского) в г. НовозыбковБрянскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";09.12.2020;2 578 888,26 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0527300000520000055;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;2 578 888,26;;;;;;
