Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0124300006420000190;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300006420000190;Определение поставщика завершено;Выделение специализированной техники для выполнения работ по содержанию автомобильныхдорогобщего пользования местного значения МО «Октябрьское» Устьянского районаАрхангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""УСТЬЯНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";21.12.2020;349 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300006420000190;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ОКТЯБРЬСКОЕ"" УСТЬЯНСКОГО РАЙОНА АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛАГОВЕСТ""";;347 852,00;;;2922008514;;;
№ 0124300006420000189;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300006420000189;Определение поставщика завершено;Выделение специализированной техники для выполнения работ по содержанию автомобильныхдорогобщего пользования местного значения МО «Октябрьское» Устьянского районаАрхангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""УСТЬЯНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";21.12.2020;397 599,90 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300006420000189;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ОКТЯБРЬСКОЕ"" УСТЬЯНСКОГО РАЙОНА АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Бардеев В. А.;;397 599,90;;;Да;;;
№ 0124300007020000097;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300007020000097;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения в границах Каргопольского муниципального округаАрхангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРГОПОЛЬСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";21.12.2020;5 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300007020000097;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРГОПОЛЬСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОГИ""";;5 500 000,00;;;2901115427;;;
№ 32009826339;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009826339;Работа комиссии;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4521/ЗКТЭ-СЕВ/20 на право заключения договора оказания услуг по техническому обслуживанию и текущему ремонту автомобилейАрхангельскогоучастка;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";21.12.2020;624 000,00 ₽;;;;;;;;;;;;;;
№ 0330100010520000132;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000132;Подача заявок;"Защита моста через р. Суда на км 148+300автомобильнойдорогиА-114 Вологда - Тихвин - автомобильнаядорогаР-21""Кола"", г. Суда (4,0 км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;12 219 595,50 ₽;;;;;;;;;;;;;;
№ 0330100010520000131;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000131;Подача заявок;"Защита моста через р. Емца на км 1060+638автомобильнойдорогиМ-8 ""Холмогоры"" Москва - Ярославль - Вологда -Архангельск, г. Емецк (0,0км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;14 052 885,00 ₽;;;;;;;;;;;;;;
№ 0330100010520000130;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000130;Подача заявок;"Защита моста через р. Сухона на км 495+590автомобильнойдорогиМ-8 ""Холмогоры"" Москва - Ярославль - Вологда -Архангельск, пос. Литега (0,2км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;12 219 595,50 ₽;;;;;;;;;;;;;;
№ 0330100010520000129;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000129;Подача заявок;"Защита моста через р. Шексна на км 84+275автомобильнойдорогиА-114 Вологда - Тихвин - автомобильнаядорогаяР-21 ""Кола"",п. Шексна (0,5 км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;13 576 500,00 ₽;;;;;;;;;;;;;;
№ 0124300023920000114;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300023920000114;Определение поставщика завершено;"Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения вне границ населенных пунктов в границах МО ""Федорогорское""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""АРХАНГЕЛЬСКОЙОБЛАСТИ";18.12.2020;1 520 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300023920000114;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮМИЖ-ЛЕС""";;1 520 500,00;;;2924004272;;;
№ 0124300023920000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300023920000113;Определение поставщика завершено;"Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения вне границ населенных пунктов в границах МО ""Никольское"", МО ""Усть-Паденьгское""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""АРХАНГЕЛЬСКОЙОБЛАСТИ";18.12.2020;2 570 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300023920000113;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮМИЖ-ЛЕС""";;2 570 000,00;;;2924004272;;;
№ 0124300023920000112;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300023920000112;Определение поставщика завершено;"Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения вне границ населенных пунктов в границах МО ""Ровдинское""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""АРХАНГЕЛЬСКОЙОБЛАСТИ";18.12.2020;2 957 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300023920000112;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШЕНКУРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" АРХАНГЕЛЬСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Долгобородов Н. В.;;2 957 000,00;;;Да;;;
