Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0832200006620001146;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001146;Определение поставщика завершено;Cодержание светофорных объектов на автомобильныхдорогахобщего пользования регионального или межмуниципального значения Арзамасского, Большемурашкинского, Большеболдинского, Вознесенского, Дальнеконстантиновского, Дивеевского, Княгининского, Кстовского, Лукояновского, Лысковского, Починковского, Сергачского, Сеченовского, Шатковского районов и города областного значения ПеревозНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";23.12.2020;4 762 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001146;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;2 676 186,50;Воронцов А. А.;2 - Второй номер;2 700 000,00;;;5260090728;;;
№ 0832200006620001145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001145;Определение поставщика завершено;Содержание светофорных объектов на автомобильныхдорогахобщего пользования регионального или межмуниципального значения Балахнинского, Богородского, Городецкого, Павловского районов и городов областного значения Бор, Выкса, Дзержинск, Кулебаки, НавашиноНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";23.12.2020;4 357 250,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001145;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;2 745 067,50;Воронцов А. А.;2 - Второй номер;2 766 853,75;;;5260090728;;;
№ 0832200006620001144;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001144;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Кстовском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";23.12.2020;4 035 730,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001144;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 595 533,50;Воронцов А. А.;2 - Второй номер;1 615 712,16;;;5260090728;;;
№ 0832200006620001143;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001143;Определение поставщика завершено;Cодержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Большемурашкинском, Краснооктябрьском, Лысковском, Пильнинском, Сергачском и Сеченовском районахНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";23.12.2020;4 881 859,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001143;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 514 176,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИРЭНЕРГОСЕРВИС""";2 - Второй номер;1 538 586,10;;;5260090728;;;
№ 0832200006620001142;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001142;Определение поставщика завершено;Cодержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Кстовском районе и городе областного значения Нижний НовгородНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";23.12.2020;3 747 890,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001142;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 461 677,10;Воронцов А. А.;2 - Второй номер;1 480 416,55;;;5260090728;;;
№ 32009833779;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009833779;Закупка завершена;Закупка оборудования ЗИП для производственных нужд АО «Нижегородскиеканатныедороги»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НИЖЕГОРОДСКИЕКАНАТНЫЕДОРОГИ""";22.12.2020;313 000,00 €;;;;;;;;;;;;;;
№ 0132300019020000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300019020000029;Определение поставщика завершено;Очистка от снега и посыпка противогололедной смесью автомобильныхдорогна территории поселения    р.п. Ардатов Ардатовского муниципального районаНижегородскойобласти;АДМИНИСТРАЦИЯ  РАБОЧЕГО ПОСЕЛКА АРДАТОВ АРДАТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;22.12.2020;1 756 236,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300019020000029;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА АРДАТОВ АРДАТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0832200006620001140;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001140;Определение поставщика завершено;Содержание автомобильнойдороги22 ОП МЗ 22Н-2139 Саров-Кременки (1 этап) в Дивеевском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";21.12.2020;8 770 895,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001140;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР-СТРОЙ""";1 - Победитель;8 727 040,66;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТСК""";2 - Второй номер;8 770 895,14;;;5238006713;;;
№ 0132300034420000147;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034420000147;Определение поставщика завершено;Определение подрядчика на  выполнение работ по ремонту автомобильнойдорогиобщего пользования проезд между улиц Белинского и Комсомольской  в г.ЧкаловскеНижегородскойобл.;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСКНИЖЕГОРОДСКОЙОБЛАСТИ;21.12.2020;2 269 933,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034420000147;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСК НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧКАЛОВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;1 759 198,19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСТРОЙ""";2 - Второй номер;1 770 547,86;;;5236000466;;;
№ 0373200553820000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0373200553820000004;Определение поставщика завершено;Поставка смазочных материалов;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АВТОМОБИЛЬНЫЕДОРОГИЮГО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА""";18.12.2020;2 980 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0373200553820000004;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АВТОМОБИЛЬНЫЕ ДОРОГИ ЮГО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА НЕКРАСОВКА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РЯЗАНСКОГО РАЙОНА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ЛЕФОРТОВО""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА МАРЬИНО""";;;9729282328;;;
№ 0132300008020000140;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300008020000140;Определение поставщика завершено;138-2020-ЭА Выполнение работ по благоустройству сквера по адресу:Нижегородскаяобласть, городской округ город Выкса, ул. Чкалова в районе дома №64;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСАНИЖЕГОРОДСКОЙОБЛАСТИ;17.12.2020;9 382 823,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300008020000140;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСА НИЖЕГОРОДСКОЙ ОБЛАСТИ;Сергеев А. К.;1 - Победитель;7 037 117,25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЛАМЕНС""";2 - Второй номер;7 084 031,37;;;Да;;;
№ 0332300039220000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300039220000001;Определение поставщика завершено;Зимнее содержаниедорог;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШАРАНГА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;17.12.2020;400 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300039220000001;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШАРАНГА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО - КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";;400 000,00;;;5237002949;;;
