Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0372100009920000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000117;Определение поставщика завершено;"...дорогобщего пользования федерального значения в Ленинградской области: автомобильнаядорогаР-23Санкт-Петербург...  Белоруссия, Гатчинский  район; автомобильнаядорогаА-120 «Санкт-Петербургскоеюжное полукольцо» Кировск - Мга ...  Кировский районы; автомобильнаядорогаА-121 «Сортавала»Санкт-Петербург- Сортавала - автомобильнаядорогаР-21 ...  «Кола», Приозерский район; автомобильнаядорогаА ... -181 «Скандинавия»Санкт-Петербург- Выборг - граница с ...  Финляндской Республикой, Выборгский район; автомобильнаядорогаМ ...  - Великий Новгород -Санкт-Петербург, Тосненский район; автомобильнаядорогаА-180 «Нарва»Санкт-Петербург- граница с ...  и Кингисеппский районы; автомобильнаядорогаР-21 «Кола»Санкт-Петербург- Петрозаводск - Мурманск - Печенга ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.12.2020;128 058 371,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000117;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОТРАНССТРОЙ""";;128 058 371,00;;;7734590878;;;
№ 32009835546;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009835546;Закупка завершена;0201-2020-04377 Оказание услуг по предоставлению права проезда и организации дорожного движения по платным участкам автомобильнойдорогиМ-3 «Украина», платным участкам автомобильнойдорогиМ-4 «Дон», и платным участкам автомобильнойдорогиМ-11 «Москва -Санкт-Петербург»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОНСТРУКТОРСКОЕ БЮРО ПРИБОРОСТРОЕНИЯ ИМ. АКАДЕМИКА А. Г. ШИПУНОВА""";23.12.2020;1 500 000,00 ₽;;;;;;;;;;;;;;
№ 0336100012520000145;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000145;Подача заявок;Строительный контроль при проведении работ по объекту: «Капитальный ремонт автомобильнойдорогиР-56 Великий Новгород – Сольцы – Порхов – Псков на участке км 4+397 – км 38+650, Новгородская область. II этап км 17+667 – км 38+650»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.12.2020;23 923 839,40 ₽;;;;;;;;;;;;;;
№ 0172200006620000016;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0172200006620000016;Подача заявок;Выполнение работ по изготовлению технических паспортов автомобильныхдорогобщего пользования регионального значения вСанкт-Петербургев 2021 году;КОМИТЕТ ПО БЛАГОУСТРОЙСТВУСАНКТ-ПЕТЕРБУРГА;22.12.2020;29 954 770,56 ₽;;;;;;;;;;;;;;
№ 32009832374;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009832374;Закупка завершена;"... -Арена"" по адресу: г.Санкт-Петербург, Южнаядорога, участок 21, (Невская ...  ""Инпредсервис"" по адресу: г.Санкт-Петербург, ул. Фурштатская, д.15 ...  остров"" по адресу: г.Санкт-Петербург, Петровский пр., участок 35 ...";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""";22.12.2020;39 885 360,00 ₽;;;;;;;;;;;;;;
№ 32009831819;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009831819;Работа комиссии;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6743/ОАЭ-ЦД/20 на право заключения договора поставки воды питьевой;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";22.12.2020;;;;;;;;;;;;;;;
№ 32009829884;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009829884;Закупка завершена;Поставка пешеходных ограждений и силовых дорожных ограждений барьерного типа для производства работ по ремонту и содержанию автомобильныхдорогрегионального значенияСанкт-Петербургапо заявкам Заказчика;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ УНИТАРНОЕ ДОРОЖНОЕ ПРЕДПРИЯТИЕ""ЦЕНТР""";22.12.2020;10 000 000,00 ₽;;;;;;;;;;;;;;
№ 32009827767;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009827767;Работа комиссии;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6718/ОАЭ-ЦДТВ/20 на право заключения договора оказания услуг по организации технологического процесса работы обьектов теплоснабжения;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";21.12.2020;;;;;;;;;;;;;;;
№ 0372200092720000045;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200092720000045;Определение поставщика завершено;Выполнение работ по содержанию объектов благоустройства в части уборки территорий Колпинского районаСанкт-Петербургав 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО БЛАГОУСТРОЙСТВА И КОММУНАЛЬНОГО ХОЗЯЙСТВА КОЛПИНСКОГО РАЙОНА""";21.12.2020;2 945 243,78 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200092720000045;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО БЛАГОУСТРОЙСТВА И КОММУНАЛЬНОГО ХОЗЯЙСТВА КОЛПИНСКОГО РАЙОНА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРУКТОР""";1 - Победитель;2 194 206,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННОЕ ПРЕДПРИЯТИЕ ПО УБОРКЕ И БЛАГОУСТРОЙСТВУ ТЕРРИТОРИИ ""ЭНЕРГИЯ""";2 - Второй номер;2 194 206,56;;;7811589710;;;
№ 32009824614;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009824614;Закупка завершена;Оказание услуг по оформлению банковской гарантии для обеспечения Муниципального контракта, на выполнение работ по текущему ремонту и содержаниюдорог, расположенных в пределах границ муниципального образования г. Кронштадт;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ УНИТАРНОЕ ДОРОЖНОЕ СПЕЦИАЛИЗИРОВАННОЕ ПРЕДПРИЯТИЕ ""КУРОРТНОЕ""";21.12.2020;157 438,66 ₽;;;;;;;;;;;;;;
№ 32009823071;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009823071;Закупка завершена;"Выполнение работ по разработке проектной и рабочей документации для строительства тепловых сетей котельной по адресу: г.Санкт-Петербург, г. Колпино, Загородная улица, участок 126, (территория квартала восточнее Загородной ул., ограниченного Загородной ул., проектируемыми магистралями, Балканскойдорогой, в Колпинском районе; ФЗУ № 104). Часть 3. Участок тепловой сети до ИТП объекта по адресу: г.Санкт-Петербург, г. Колпино, Загородная улица, участок 70, (восточнее дома 35 литера А по Загородной улице), к.н. 78:37:0017219:2.";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОЭНЕРГО""";19.12.2020;743 333,33 ₽;;;;;;;;;;;;;;
№ 0372100009920000116;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000116;Определение поставщика завершено;Лот № 122: Выполнение работ по обслуживанию систем сигнализации, видеонаблюдения, инженерно-технических средств (систем) обеспечения транспортной безопасности на автомобильнойдорогеА-118 Кольцевая автомобильнаядорогавокруг г.Санкт-Петербургав 2021 году;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.12.2020;195 283 683,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000116;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";1 - Победитель;193 330 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРАЗДЕЛЕНИЕ ТРАНСПОРТНОЙ БЕЗОПАСНОСТИ ""СПЕЦЗАСЛОН""";2 - Второй номер;194 307 264,58;;;7841466498;;;
